Log file created successfully...
Initialization succeded
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 215 ,size[23][2] = 259 , size[23][2] = 217 
size[23][0] = 0 , size[23][1] = 214 ,size[23][2] = 262 , size[23][2] = 218 
size[23][0] = 0 , size[23][1] = 213 ,size[23][2] = 265 , size[23][2] = 219 
size[23][0] = 0 , size[23][1] = 212 ,size[23][2] = 268 , size[23][2] = 220 
size[23][0] = 0 , size[23][1] = 211 ,size[23][2] = 271 , size[23][2] = 221 
size[23][0] = 0 , size[23][1] = 210 ,size[23][2] = 274 , size[23][2] = 222 
size[23][0] = 0 , size[23][1] = 209 ,size[23][2] = 277 , size[23][2] = 223 
size[23][0] = 0 , size[23][1] = 208 ,size[23][2] = 280 , size[23][2] = 224 
size[23][0] = 0 , size[23][1] = 207 ,size[23][2] = 283 , size[23][2] = 225 
size[23][0] = 0 , size[23][1] = 206 ,size[23][2] = 286 , size[23][2] = 226 
size[23][0] = 0 , size[23][1] = 205 ,size[23][2] = 289 , size[23][2] = 227 
size[23][0] = 0 , size[23][1] = 204 ,size[23][2] = 292 , size[23][2] = 228 
size[23][0] = 0 , size[23][1] = 203 ,size[23][2] = 295 , size[23][2] = 229 
size[23][0] = 0 , size[23][1] = 202 ,size[23][2] = 298 , size[23][2] = 230 
size[23][0] = 0 , size[23][1] = 201 ,size[23][2] = 301 , size[23][2] = 231 
size[23][0] = 0 , size[23][1] = 200 ,size[23][2] = 304 , size[23][2] = 232 
size[23][0] = 0 , size[23][1] = 199 ,size[23][2] = 307 , size[23][2] = 233 
size[23][0] = 0 , size[23][1] = 198 ,size[23][2] = 310 , size[23][2] = 234 
size[23][0] = 0 , size[23][1] = 197 ,size[23][2] = 313 , size[23][2] = 235 
size[23][0] = 0 , size[23][1] = 196 ,size[23][2] = 316 , size[23][2] = 236 
size[23][0] = 0 , size[23][1] = 195 ,size[23][2] = 319 , size[23][2] = 237 
size[23][0] = 0 , size[23][1] = 194 ,size[23][2] = 322 , size[23][2] = 238 
size[23][0] = 0 , size[23][1] = 193 ,size[23][2] = 325 , size[23][2] = 239 
size[23][0] = 0 , size[23][1] = 192 ,size[23][2] = 328 , size[23][2] = 240 
size[23][0] = 0 , size[23][1] = 191 ,size[23][2] = 331 , size[23][2] = 241 
size[23][0] = 0 , size[23][1] = 190 ,size[23][2] = 334 , size[23][2] = 242 
size[23][0] = 0 , size[23][1] = 189 ,size[23][2] = 337 , size[23][2] = 243 
size[23][0] = 0 , size[23][1] = 188 ,size[23][2] = 340 , size[23][2] = 244 
size[23][0] = 0 , size[23][1] = 187 ,size[23][2] = 343 , size[23][2] = 245 
size[23][0] = 0 , size[23][1] = 186 ,size[23][2] = 346 , size[23][2] = 246 
size[23][0] = 0 , size[23][1] = 185 ,size[23][2] = 349 , size[23][2] = 247 
size[23][0] = 0 , size[23][1] = 184 ,size[23][2] = 352 , size[23][2] = 248 
size[23][0] = 0 , size[23][1] = 183 ,size[23][2] = 355 , size[23][2] = 249 
size[23][0] = 0 , size[23][1] = 182 ,size[23][2] = 358 , size[23][2] = 250 
size[23][0] = 0 , size[23][1] = 181 ,size[23][2] = 361 , size[23][2] = 251 
size[23][0] = 0 , size[23][1] = 180 ,size[23][2] = 364 , size[23][2] = 252 
size[23][0] = 0 , size[23][1] = 179 ,size[23][2] = 367 , size[23][2] = 253 
size[23][0] = 0 , size[23][1] = 178 ,size[23][2] = 370 , size[23][2] = 254 
size[23][0] = 0 , size[23][1] = 177 ,size[23][2] = 373 , size[23][2] = 255 
size[23][0] = 0 , size[23][1] = 176 ,size[23][2] = 376 , size[23][2] = 256 
size[23][0] = 0 , size[23][1] = 175 ,size[23][2] = 379 , size[23][2] = 257 
size[23][0] = 0 , size[23][1] = 174 ,size[23][2] = 382 , size[23][2] = 258 
size[23][0] = 0 , size[23][1] = 173 ,size[23][2] = 385 , size[23][2] = 259 
size[23][0] = 0 , size[23][1] = 172 ,size[23][2] = 388 , size[23][2] = 260 
size[23][0] = 0 , size[23][1] = 171 ,size[23][2] = 391 , size[23][2] = 261 
size[23][0] = 0 , size[23][1] = 170 ,size[23][2] = 394 , size[23][2] = 262 
size[23][0] = 0 , size[23][1] = 169 ,size[23][2] = 397 , size[23][2] = 263 
size[23][0] = 0 , size[23][1] = 168 ,size[23][2] = 400 , size[23][2] = 264 
size[23][0] = 0 , size[23][1] = 167 ,size[23][2] = 403 , size[23][2] = 265 
size[23][0] = 0 , size[23][1] = 166 ,size[23][2] = 406 , size[23][2] = 266 
size[23][0] = 0 , size[23][1] = 165 ,size[23][2] = 409 , size[23][2] = 267 
size[23][0] = 0 , size[23][1] = 164 ,size[23][2] = 412 , size[23][2] = 268 
size[23][0] = 0 , size[23][1] = 163 ,size[23][2] = 415 , size[23][2] = 269 
size[23][0] = 0 , size[23][1] = 162 ,size[23][2] = 418 , size[23][2] = 270 
size[23][0] = 0 , size[23][1] = 161 ,size[23][2] = 421 , size[23][2] = 271 
size[23][0] = 0 , size[23][1] = 160 ,size[23][2] = 424 , size[23][2] = 272 
size[23][0] = 0 , size[23][1] = 159 ,size[23][2] = 427 , size[23][2] = 273 
size[23][0] = 0 , size[23][1] = 158 ,size[23][2] = 430 , size[23][2] = 274 
size[23][0] = 0 , size[23][1] = 157 ,size[23][2] = 433 , size[23][2] = 275 
size[23][0] = 0 , size[23][1] = 156 ,size[23][2] = 436 , size[23][2] = 276 
size[23][0] = 0 , size[23][1] = 155 ,size[23][2] = 439 , size[23][2] = 277 
size[23][0] = 0 , size[23][1] = 154 ,size[23][2] = 442 , size[23][2] = 278 
size[23][0] = 0 , size[23][1] = 153 ,size[23][2] = 445 , size[23][2] = 279 
size[23][0] = 0 , size[23][1] = 152 ,size[23][2] = 448 , size[23][2] = 280 
size[23][0] = 0 , size[23][1] = 151 ,size[23][2] = 451 , size[23][2] = 281 
size[23][0] = 0 , size[23][1] = 150 ,size[23][2] = 454 , size[23][2] = 282 
size[23][0] = 0 , size[23][1] = 149 ,size[23][2] = 457 , size[23][2] = 283 
size[23][0] = 0 , size[23][1] = 148 ,size[23][2] = 460 , size[23][2] = 284 
size[23][0] = 0 , size[23][1] = 147 ,size[23][2] = 463 , size[23][2] = 285 
size[23][0] = 0 , size[23][1] = 146 ,size[23][2] = 466 , size[23][2] = 286 
size[23][0] = 0 , size[23][1] = 145 ,size[23][2] = 469 , size[23][2] = 287 
size[23][0] = 0 , size[23][1] = 144 ,size[23][2] = 472 , size[23][2] = 288 
size[23][0] = 0 , size[23][1] = 143 ,size[23][2] = 475 , size[23][2] = 289 
size[23][0] = 0 , size[23][1] = 142 ,size[23][2] = 478 , size[23][2] = 290 
size[23][0] = 0 , size[23][1] = 141 ,size[23][2] = 481 , size[23][2] = 291 
size[23][0] = 0 , size[23][1] = 140 ,size[23][2] = 484 , size[23][2] = 292 
size[23][0] = 0 , size[23][1] = 139 ,size[23][2] = 487 , size[23][2] = 293 
size[23][0] = 0 , size[23][1] = 138 ,size[23][2] = 490 , size[23][2] = 294 
size[23][0] = 0 , size[23][1] = 137 ,size[23][2] = 493 , size[23][2] = 295 
size[23][0] = 0 , size[23][1] = 136 ,size[23][2] = 496 , size[23][2] = 296 
size[23][0] = 0 , size[23][1] = 135 ,size[23][2] = 499 , size[23][2] = 297 
size[23][0] = 0 , size[23][1] = 134 ,size[23][2] = 502 , size[23][2] = 298 
size[23][0] = 0 , size[23][1] = 133 ,size[23][2] = 505 , size[23][2] = 299 
size[23][0] = 0 , size[23][1] = 132 ,size[23][2] = 508 , size[23][2] = 300 
size[23][0] = 0 , size[23][1] = 131 ,size[23][2] = 511 , size[23][2] = 301 
size[23][0] = 0 , size[23][1] = 130 ,size[23][2] = 514 , size[23][2] = 302 
size[23][0] = 0 , size[23][1] = 129 ,size[23][2] = 517 , size[23][2] = 303 
size[23][0] = 0 , size[23][1] = 128 ,size[23][2] = 520 , size[23][2] = 304 
size[23][0] = 0 , size[23][1] = 127 ,size[23][2] = 523 , size[23][2] = 305 
size[23][0] = 0 , size[23][1] = 126 ,size[23][2] = 526 , size[23][2] = 306 
size[23][0] = 0 , size[23][1] = 125 ,size[23][2] = 529 , size[23][2] = 307 
size[23][0] = 0 , size[23][1] = 124 ,size[23][2] = 532 , size[23][2] = 308 
size[23][0] = 0 , size[23][1] = 123 ,size[23][2] = 535 , size[23][2] = 309 
size[23][0] = 0 , size[23][1] = 122 ,size[23][2] = 538 , size[23][2] = 310 
size[23][0] = 0 , size[23][1] = 121 ,size[23][2] = 541 , size[23][2] = 311 
size[23][0] = 0 , size[23][1] = 120 ,size[23][2] = 544 , size[23][2] = 312 
size[23][0] = 0 , size[23][1] = 119 ,size[23][2] = 547 , size[23][2] = 313 
size[23][0] = 0 , size[23][1] = 118 ,size[23][2] = 550 , size[23][2] = 314 
size[23][0] = 0 , size[23][1] = 117 ,size[23][2] = 553 , size[23][2] = 315 
size[23][0] = 0 , size[23][1] = 116 ,size[23][2] = 556 , size[23][2] = 316 
size[23][0] = 0 , size[23][1] = 115 ,size[23][2] = 559 , size[23][2] = 317 
size[23][0] = 0 , size[23][1] = 114 ,size[23][2] = 562 , size[23][2] = 318 
size[23][0] = 0 , size[23][1] = 113 ,size[23][2] = 565 , size[23][2] = 319 
size[23][0] = 0 , size[23][1] = 112 ,size[23][2] = 568 , size[23][2] = 320 
size[23][0] = 0 , size[23][1] = 111 ,size[23][2] = 571 , size[23][2] = 321 
size[23][0] = 0 , size[23][1] = 110 ,size[23][2] = 574 , size[23][2] = 322 
size[23][0] = 0 , size[23][1] = 109 ,size[23][2] = 577 , size[23][2] = 323 
size[23][0] = 0 , size[23][1] = 108 ,size[23][2] = 580 , size[23][2] = 324 
size[23][0] = 0 , size[23][1] = 107 ,size[23][2] = 583 , size[23][2] = 325 
size[23][0] = 0 , size[23][1] = 106 ,size[23][2] = 586 , size[23][2] = 326 
size[23][0] = 0 , size[23][1] = 105 ,size[23][2] = 589 , size[23][2] = 327 
size[23][0] = 0 , size[23][1] = 104 ,size[23][2] = 592 , size[23][2] = 328 
size[23][0] = 0 , size[23][1] = 103 ,size[23][2] = 595 , size[23][2] = 329 
size[23][0] = 0 , size[23][1] = 102 ,size[23][2] = 598 , size[23][2] = 330 
size[23][0] = 0 , size[23][1] = 101 ,size[23][2] = 601 , size[23][2] = 331 
size[23][0] = 0 , size[23][1] = 100 ,size[23][2] = 604 , size[23][2] = 332 
size[23][0] = 0 , size[23][1] = 99 ,size[23][2] = 607 , size[23][2] = 333 
size[23][0] = 0 , size[23][1] = 98 ,size[23][2] = 610 , size[23][2] = 334 
size[23][0] = 0 , size[23][1] = 97 ,size[23][2] = 613 , size[23][2] = 335 
size[23][0] = 0 , size[23][1] = 96 ,size[23][2] = 616 , size[23][2] = 336 
size[23][0] = 0 , size[23][1] = 95 ,size[23][2] = 619 , size[23][2] = 337 
size[23][0] = 0 , size[23][1] = 94 ,size[23][2] = 622 , size[23][2] = 338 
size[23][0] = 0 , size[23][1] = 93 ,size[23][2] = 625 , size[23][2] = 339 
size[23][0] = 0 , size[23][1] = 92 ,size[23][2] = 628 , size[23][2] = 340 
size[23][0] = 0 , size[23][1] = 91 ,size[23][2] = 631 , size[23][2] = 341 
size[23][0] = 0 , size[23][1] = 90 ,size[23][2] = 634 , size[23][2] = 342 
size[23][0] = 0 , size[23][1] = 89 ,size[23][2] = 637 , size[23][2] = 343 
size[23][0] = 0 , size[23][1] = 88 ,size[23][2] = 640 , size[23][2] = 344 
size[23][0] = 0 , size[23][1] = 87 ,size[23][2] = 643 , size[23][2] = 345 
size[23][0] = 0 , size[23][1] = 86 ,size[23][2] = 646 , size[23][2] = 346 
size[23][0] = 0 , size[23][1] = 85 ,size[23][2] = 649 , size[23][2] = 347 
size[23][0] = 0 , size[23][1] = 84 ,size[23][2] = 652 , size[23][2] = 348 
size[23][0] = 0 , size[23][1] = 83 ,size[23][2] = 655 , size[23][2] = 349 
size[23][0] = 0 , size[23][1] = 82 ,size[23][2] = 658 , size[23][2] = 350 
size[23][0] = 0 , size[23][1] = 81 ,size[23][2] = 661 , size[23][2] = 351 
size[23][0] = 0 , size[23][1] = 80 ,size[23][2] = 664 , size[23][2] = 352 
size[23][0] = 0 , size[23][1] = 79 ,size[23][2] = 667 , size[23][2] = 353 
size[23][0] = 0 , size[23][1] = 78 ,size[23][2] = 670 , size[23][2] = 354 
size[23][0] = 0 , size[23][1] = 77 ,size[23][2] = 673 , size[23][2] = 355 
size[23][0] = 0 , size[23][1] = 76 ,size[23][2] = 676 , size[23][2] = 356 
size[23][0] = 0 , size[23][1] = 75 ,size[23][2] = 679 , size[23][2] = 357 
size[23][0] = 0 , size[23][1] = 74 ,size[23][2] = 682 , size[23][2] = 358 
size[23][0] = 0 , size[23][1] = 73 ,size[23][2] = 685 , size[23][2] = 359 
size[23][0] = 0 , size[23][1] = 72 ,size[23][2] = 688 , size[23][2] = 360 
size[23][0] = 0 , size[23][1] = 71 ,size[23][2] = 691 , size[23][2] = 361 
size[23][0] = 0 , size[23][1] = 70 ,size[23][2] = 694 , size[23][2] = 362 
size[23][0] = 0 , size[23][1] = 69 ,size[23][2] = 697 , size[23][2] = 363 
size[23][0] = 0 , size[23][1] = 68 ,size[23][2] = 700 , size[23][2] = 364 
size[23][0] = 0 , size[23][1] = 67 ,size[23][2] = 703 , size[23][2] = 365 
size[23][0] = 0 , size[23][1] = 66 ,size[23][2] = 706 , size[23][2] = 366 
size[23][0] = 0 , size[23][1] = 65 ,size[23][2] = 709 , size[23][2] = 367 
size[23][0] = 0 , size[23][1] = 64 ,size[23][2] = 712 , size[23][2] = 368 
size[23][0] = 0 , size[23][1] = 63 ,size[23][2] = 715 , size[23][2] = 369 
size[23][0] = 0 , size[23][1] = 62 ,size[23][2] = 718 , size[23][2] = 370 
size[23][0] = 0 , size[23][1] = 61 ,size[23][2] = 721 , size[23][2] = 371 
size[23][0] = 0 , size[23][1] = 60 ,size[23][2] = 724 , size[23][2] = 372 
size[23][0] = 0 , size[23][1] = 59 ,size[23][2] = 727 , size[23][2] = 373 
size[23][0] = 0 , size[23][1] = 58 ,size[23][2] = 730 , size[23][2] = 374 
size[23][0] = 0 , size[23][1] = 57 ,size[23][2] = 733 , size[23][2] = 375 
size[23][0] = 0 , size[23][1] = 56 ,size[23][2] = 736 , size[23][2] = 376 
size[23][0] = 0 , size[23][1] = 55 ,size[23][2] = 739 , size[23][2] = 377 
size[23][0] = 0 , size[23][1] = 54 ,size[23][2] = 742 , size[23][2] = 378 
size[23][0] = 0 , size[23][1] = 53 ,size[23][2] = 745 , size[23][2] = 379 
size[23][0] = 0 , size[23][1] = 52 ,size[23][2] = 748 , size[23][2] = 380 
size[23][0] = 0 , size[23][1] = 51 ,size[23][2] = 751 , size[23][2] = 381 
size[23][0] = 0 , size[23][1] = 50 ,size[23][2] = 754 , size[23][2] = 382 
size[23][0] = 0 , size[23][1] = 49 ,size[23][2] = 757 , size[23][2] = 383 
size[23][0] = 0 , size[23][1] = 48 ,size[23][2] = 760 , size[23][2] = 384 
size[23][0] = 0 , size[23][1] = 47 ,size[23][2] = 763 , size[23][2] = 385 
size[23][0] = 0 , size[23][1] = 46 ,size[23][2] = 766 , size[23][2] = 386 
size[23][0] = 0 , size[23][1] = 45 ,size[23][2] = 769 , size[23][2] = 387 
size[23][0] = 0 , size[23][1] = 44 ,size[23][2] = 772 , size[23][2] = 388 
size[23][0] = 0 , size[23][1] = 43 ,size[23][2] = 775 , size[23][2] = 389 
size[23][0] = 0 , size[23][1] = 42 ,size[23][2] = 778 , size[23][2] = 390 
size[23][0] = 0 , size[23][1] = 41 ,size[23][2] = 781 , size[23][2] = 391 
size[23][0] = 0 , size[23][1] = 40 ,size[23][2] = 784 , size[23][2] = 392 
size[23][0] = 0 , size[23][1] = 39 ,size[23][2] = 787 , size[23][2] = 393 
size[23][0] = 0 , size[23][1] = 38 ,size[23][2] = 790 , size[23][2] = 394 
size[23][0] = 0 , size[23][1] = 37 ,size[23][2] = 793 , size[23][2] = 395 
size[23][0] = 0 , size[23][1] = 36 ,size[23][2] = 796 , size[23][2] = 396 
size[23][0] = 0 , size[23][1] = 35 ,size[23][2] = 799 , size[23][2] = 397 
size[23][0] = 0 , size[23][1] = 34 ,size[23][2] = 802 , size[23][2] = 398 
size[23][0] = 0 , size[23][1] = 33 ,size[23][2] = 805 , size[23][2] = 399 
size[23][0] = 0 , size[23][1] = 32 ,size[23][2] = 808 , size[23][2] = 400 
size[23][0] = 0 , size[23][1] = 31 ,size[23][2] = 811 , size[23][2] = 401 
size[23][0] = 0 , size[23][1] = 30 ,size[23][2] = 814 , size[23][2] = 402 
size[23][0] = 0 , size[23][1] = 29 ,size[23][2] = 817 , size[23][2] = 403 
size[23][0] = 0 , size[23][1] = 28 ,size[23][2] = 820 , size[23][2] = 404 
